zip_code,latitude,longitude,city,state,county
40261,38.188962,-85.676819,Louisville,KY,Jefferson
40266,38.188962,-85.676819,Louisville,KY,Jefferson
40268,38.188962,-85.676819,Louisville,KY,Jefferson
40269,38.188962,-85.676819,Louisville,KY,Jefferson
40270,38.188962,-85.676819,Louisville,KY,Jefferson
40272,38.084554,-85.851022,Louisville,KY,Jefferson
40280,38.246721,-85.685261,Louisville,KY,Jefferson
40281,38.188962,-85.676819,Louisville,KY,Jefferson
40282,38.188962,-85.676819,Louisville,KY,Jefferson
40283,38.188962,-85.676819,Louisville,KY,Jefferson
40285,38.188962,-85.676819,Louisville,KY,Jefferson
40287,38.188962,-85.676819,Louisville,KY,Jefferson
40289,38.188962,-85.676819,Louisville,KY,Jefferson
40290,38.188962,-85.676819,Louisville,KY,Jefferson
40291,38.13132,-85.575352,Louisville,KY,Jefferson
40292,38.188962,-85.676819,Louisville,KY,Jefferson
40293,38.188962,-85.676819,Louisville,KY,Jefferson
40294,38.188962,-85.676819,Louisville,KY,Jefferson
40295,38.188962,-85.676819,Louisville,KY,Jefferson
40296,38.188962,-85.676819,Louisville,KY,Jefferson
40297,38.188962,-85.676819,Louisville,KY,Jefferson
40298,38.188962,-85.676819,Louisville,KY,Jefferson
40299,38.176762,-85.521751,Louisville,KY,Jefferson
40310,37.754839,-84.74994,Burgin,KY,Mercer
40311,38.334059,-83.994865,Carlisle,KY,Nicholas
40312,37.847517,-83.859331,Clay City,KY,Powell
40313,38.128726,-83.442495,Clearfield,KY,Rowan
40316,37.938651,-83.605538,Denniston,KY,Menifee
40317,38.176471,-83.268234,Elliottville,KY,Rowan
40319,38.140258,-83.533691,Farmers,KY,Rowan
40320,37.968496,-84.157766,Ford,KY,Clark
40322,37.947025,-83.608449,Frenchburg,KY,Menifee
40324,38.239718,-84.574498,Georgetown,KY,Scott
40328,37.585972,-85.08651,Gravel Switch,KY,Marion
40329,38.206706,-83.41725,Haldeman,KY,Rowan
40330,37.803283,-84.860707,Harrodsburg,KY,Mercer
40334,38.016064,-83.771261,Hope,KY,Montgomery
40336,37.70424,-83.944815,Irvine,KY,Estill
40337,37.964096,-83.870275,Jeffersonville,KY,Montgomery
40339,37.950381,-84.656887,Keene,KY,Jessamine
40340,37.866238,-84.579491,Nicholasville,KY,Jessamine
40342,38.006484,-84.979923,Lawrenceburg,KY,Anderson
40346,37.973921,-83.743488,Means,KY,Menifee
40347,38.145835,-84.718028,Midway,KY,Woodford
40348,38.296337,-84.151319,Millersburg,KY,Bourbon
40350,38.303859,-83.886328,Moorefield,KY,Nicholas
40351,38.210471,-83.42039,Morehead,KY,Rowan
40353,38.052103,-83.924711,Mount Sterling,KY,Montgomery
40355,38.627652,-84.87562,New Liberty,KY,Owen
40356,37.863751,-84.565075,Nicholasville,KY,Jessamine
40357,38.146395,-84.107655,North Middletown,KY,Bourbon
40358,38.084908,-83.700824,Olympia,KY,Bath
40359,38.493552,-84.843115,Owenton,KY,Owen
40360,38.146022,-83.78456,Owingsville,KY,Bath
40361,38.217248,-84.213426,Paris,KY,Bourbon
40362,38.219407,-84.205944,Paris,KY,Bourbon
40363,38.5218,-85.013882,Perry Park,KY,Owen
40366,38.086673,-83.757123,Preston,KY,Bath
40370,38.383618,-84.553016,Sadieville,KY,Scott
40371,38.10437,-83.621715,Salt Lick,KY,Bath
40372,37.866351,-84.884036,Salvisa,KY,Mercer
40374,38.228942,-83.88438,Sharpsburg,KY,Bath
40376,37.816074,-83.693949,Slade,KY,Powell
40379,38.306329,-84.676123,Stamping Ground,KY,Scott
40380,37.822307,-83.785309,Stanton,KY,Powell
40383,37.998762,-84.737666,Versailles,KY,Woodford
40384,38.021292,-84.745488,Versailles,KY,Woodford
40385,37.717603,-84.14483,Waco,KY,Madison
40386,38.021292,-84.745488,Versailles,KY,Woodford
40387,37.978036,-83.467497,Wellington,KY,Menifee
40390,37.860199,-84.671365,Wilmore,KY,Jessamine
40391,37.964922,-84.160724,Winchester,KY,Clark
40392,37.968496,-84.157766,Winchester,KY,Clark
40402,37.305202,-83.971127,Annville,KY,Jackson
40403,37.592589,-84.235247,Berea,KY,Madison
40404,37.716443,-84.299699,Berea,KY,Madison
40405,37.716443,-84.299699,Bighill,KY,Madison
40409,37.373811,-84.412242,Brodhead,KY,Rockcastle
40410,37.651397,-84.546693,Bryantsville,KY,Garrard
40419,37.43221,-84.517065,Crab Orchard,KY,Lincoln
40421,37.416008,-83.993588,Dabolt,KY,Jackson
40422,37.636006,-84.849682,Danville,KY,Boyle
40423,37.624659,-84.845767,Danville,KY,Boyle
40434,37.395468,-83.908492,Gray Hawk,KY,Jackson
40437,37.443361,-84.767288,Hustonville,KY,Lincoln
40440,37.581754,-84.846678,Junction City,KY,Boyle
40442,37.362372,-84.695425,Kings Mountain,KY,Lincoln
40444,37.683184,-84.583605,Lancaster,KY,Garrard
40445,37.290742,-84.213618,Livingston,KY,Rockcastle
40446,37.651397,-84.546693,Lancaster,KY,Garrard
40447,37.433778,-84.025131,Mc Kee,KY,Jackson
40448,37.445989,-84.699802,Mc Kinney,KY,Lincoln
40452,37.603345,-84.94918,Mitchellsburg,KY,Boyle
40456,37.398303,-84.337882,Mount Vernon,KY,Rockcastle
40460,37.345751,-84.31614,Orlando,KY,Rockcastle
40461,37.593625,-84.426456,Paint Lick,KY,Garrard
40464,37.571105,-84.924963,Parksville,KY,Boyle
40467,37.416008,-83.993588,Peoples,KY,Jackson
40468,37.637433,-84.97602,Perryville,KY,Boyle
40472,37.713915,-83.856874,Ravenna,KY,Estill
40473,37.345751,-84.31614,Renfro Valley,KY,Rockcastle
40475,37.764867,-84.296913,Richmond,KY,Madison
40476,37.716443,-84.299699,Richmond,KY,Madison
40481,37.46592,-84.059717,Sandgap,KY,Jackson
40484,37.522046,-84.684467,Stanford,KY,Lincoln
40486,37.357587,-83.930007,Tyner,KY,Jackson
40488,37.47477,-84.042748,Waneta,KY,Jackson
40489,37.377689,-84.620613,Waynesburg,KY,Lincoln
40492,37.345751,-84.31614,Wildie,KY,Rockcastle
40495,37.709721,-84.082894,Winston,KY,Estill
40502,38.016674,-84.486043,Lexington,KY,Fayette
40503,38.002578,-84.539437,Lexington,KY,Fayette
40504,38.038613,-84.539422,Lexington,KY,Fayette
40505,38.060845,-84.462937,Lexington,KY,Fayette
40506,38.028712,-84.507471,Lexington,KY,Fayette
40507,38.045571,-84.495969,Lexington,KY,Fayette
40508,38.051285,-84.498954,Lexington,KY,Fayette
40509,37.986629,-84.372883,Lexington,KY,Fayette
40510,38.06146,-84.594901,Lexington,KY,Fayette
40511,38.132747,-84.492226,Lexington,KY,Fayette
40512,38.028269,-84.471505,Lexington,KY,Fayette
40513,38.01513,-84.605827,Lexington,KY,Fayette
40514,37.982677,-84.560827,Lexington,KY,Fayette
40515,37.924774,-84.437207,Lexington,KY,Fayette
40516,38.064867,-84.430752,Lexington,KY,Fayette
40517,37.986751,-84.487251,Lexington,KY,Fayette
40522,38.028269,-84.471505,Lexington,KY,Fayette
40523,38.028269,-84.471505,Lexington,KY,Fayette
40524,38.028269,-84.471505,Lexington,KY,Fayette
40526,38.028269,-84.471505,Lexington,KY,Fayette
40533,38.028269,-84.471505,Lexington,KY,Fayette
40536,38.032075,-84.508361,Lexington,KY,Fayette
40544,38.028269,-84.471505,Lexington,KY,Fayette
40546,38.028269,-84.471505,Lexington,KY,Fayette
40550,38.028269,-84.471505,Lexington,KY,Fayette
40555,38.028269,-84.471505,Lexington,KY,Fayette
40574,38.028269,-84.471505,Lexington,KY,Fayette
40575,38.028269,-84.471505,Lexington,KY,Fayette
40576,38.028269,-84.471505,Lexington,KY,Fayette
40577,38.028269,-84.471505,Lexington,KY,Fayette
40578,38.028269,-84.471505,Lexington,KY,Fayette
40579,38.028269,-84.471505,Lexington,KY,Fayette
40580,38.028269,-84.471505,Lexington,KY,Fayette
40581,38.028269,-84.471505,Lexington,KY,Fayette
40582,38.028269,-84.471505,Lexington,KY,Fayette
40583,38.028269,-84.471505,Lexington,KY,Fayette
40584,38.028269,-84.471505,Lexington,KY,Fayette
40585,38.028269,-84.471505,Lexington,KY,Fayette
40586,38.028269,-84.471505,Lexington,KY,Fayette
40587,38.028269,-84.471505,Lexington,KY,Fayette
40588,38.028269,-84.471505,Lexington,KY,Fayette
40589,38.028269,-84.471505,Lexington,KY,Fayette
40590,38.028269,-84.471505,Lexington,KY,Fayette
40591,38.028269,-84.471505,Lexington,KY,Fayette
40592,38.028269,-84.471505,Lexington,KY,Fayette
40593,38.028269,-84.471505,Lexington,KY,Fayette
40594,38.028269,-84.471505,Lexington,KY,Fayette
40595,38.028269,-84.471505,Lexington,KY,Fayette
40596,38.028269,-84.471505,Lexington,KY,Fayette
40601,38.228115,-84.869708,Frankfort,KY,Franklin
40602,38.234133,-84.874809,Frankfort,KY,Franklin
40603,38.234133,-84.874809,Frankfort,KY,Franklin
40604,38.234133,-84.874809,Frankfort,KY,Franklin
40618,38.234133,-84.874809,Frankfort,KY,Franklin
40619,38.234133,-84.874809,Frankfort,KY,Franklin
40620,38.234133,-84.874809,Frankfort,KY,Franklin
40621,38.234133,-84.874809,Frankfort,KY,Franklin
40622,38.234133,-84.874809,Frankfort,KY,Franklin
40701,36.854371,-84.184688,Corbin,KY,Whitley
40702,36.937426,-84.1031,Corbin,KY,Whitley
40724,37.152074,-84.140847,Bush,KY,Laurel
40729,37.248761,-84.13796,East Bernstadt,KY,Laurel
40730,36.703868,-84.141486,Emlyn,KY,Whitley
40734,36.936999,-83.933848,Gray,KY,Knox
40737,36.997587,-84.129021,Keavy,KY,Laurel
40740,37.025647,-84.028217,Lily,KY,Laurel
40741,37.154931,-84.096062,London,KY,Laurel
40742,37.137615,-84.115617,London,KY,Laurel
40743,37.134455,-84.045746,London,KY,Laurel
40744,37.09949,-84.113057,London,KY,Laurel
40745,37.137615,-84.115617,London,KY,Laurel
40751,37.137615,-84.115617,Marydell,KY,Laurel
40754,36.780333,-84.11678,Nevisdale,KY,Whitley
40755,37.167752,-84.116614,Pittsburg,KY,Laurel
40759,36.832568,-84.070522,Rockholds,KY,Whitley
40763,36.702504,-83.955033,Siler,KY,Whitley
40769,36.747032,-84.139406,Williamsburg,KY,Whitley
40771,36.871254,-83.829985,Woodbine,KY,Knox
40801,36.865351,-83.287927,Ages Brookside,KY,Harlan
40803,37.011357,-83.4553,Asher,KY,Leslie
40806,36.879484,-83.304537,Baxter,KY,Harlan
40807,36.971157,-82.955273,Benham,KY,Harlan
40808,36.984102,-83.206701,Big Laurel,KY,Harlan
40810,36.934041,-83.324159,Bledsoe,KY,Harlan
40813,36.714629,-83.64046,Calvin,KY,Bell
40815,36.781218,-83.291362,Cawood,KY,Harlan
40816,37.009799,-83.349418,Chappell,KY,Leslie
40818,36.789038,-83.264806,Coalgood,KY,Harlan
40819,36.820072,-83.470712,Coldiron,KY,Harlan
40820,36.847188,-83.170137,Cranks,KY,Harlan
40823,36.912209,-83.163759,Cumberland,KY,Harlan
40824,36.835555,-83.375307,Dayhoit,KY,Harlan
40826,37.043638,-82.809267,Eolia,KY,Letcher
40827,37.054676,-83.456094,Essie,KY,Leslie
40828,36.839806,-83.223251,Evarts,KY,Harlan
40829,36.797447,-83.264497,Grays Knob,KY,Harlan
40830,36.77011,-83.330675,Gulston,KY,Harlan
40831,36.861519,-83.203025,Harlan,KY,Harlan
40840,36.954292,-83.431346,Helton,KY,Leslie
40843,36.876106,-82.988157,Holmes Mill,KY,Harlan
40844,37.070198,-83.424395,Hoskinston,KY,Leslie
40845,36.769184,-83.708181,Hulen,KY,Bell
40847,36.87338,-83.145061,Kenvir,KY,Harlan
40849,36.889879,-83.14331,Lejunior,KY,Harlan
40854,36.848097,-83.353034,Loyall,KY,Harlan
40855,36.960303,-82.919767,Lynch,KY,Harlan
40856,36.769184,-83.708181,Miracle,KY,Bell
40858,36.998854,-83.394253,Mozelle,KY,Leslie
40862,37.012888,-82.879541,Partridge,KY,Letcher
40863,36.74962,-83.45935,Pathfork,KY,Harlan
40865,36.903881,-83.238139,Putney,KY,Harlan
40868,37.08308,-83.419745,Stinnett,KY,Leslie
40870,36.932991,-83.161655,Totz,KY,Harlan
40873,36.817164,-83.419056,Wallins Creek,KY,Harlan
40874,36.98397,-83.466672,Warbranch,KY,Leslie
40902,36.769184,-83.708181,Arjay,KY,Bell
40903,36.839539,-83.850573,Artemus,KY,Knox
40906,36.810109,-83.894888,Barbourville,KY,Knox
40913,36.769184,-83.708181,Beverly,KY,Bell
40914,37.147687,-83.737014,Big Creek,KY,Clay
40915,36.908172,-83.789161,Bimble,KY,Knox
40921,36.871254,-83.829985,Bryants Store,KY,Knox
40923,36.871254,-83.829985,Cannon,KY,Knox
40927,36.88452,-83.030287,Closplint,KY,Harlan
40930,36.871254,-83.829985,Dewitt,KY,Knox
40931,37.147687,-83.737014,Eriline,KY,Clay
40932,37.147687,-83.737014,Fall Rock,KY,Clay
40935,36.871254,-83.829985,Flat Lick,KY,Knox
40939,36.871254,-83.829985,Fourmile,KY,Knox
40940,36.769184,-83.708181,Frakes,KY,Bell
40941,37.147687,-83.737014,Garrard,KY,Clay
40943,36.871254,-83.829985,Girdler,KY,Knox
40944,37.147687,-83.737014,Goose Rock,KY,Clay
40946,36.871254,-83.829985,Green Road,KY,Knox
40949,36.871254,-83.829985,Heidrick,KY,Knox
40951,37.147687,-83.737014,Hima,KY,Clay
40953,36.871254,-83.829985,Hinkle,KY,Knox
40955,36.769184,-83.708181,Ingram,KY,Bell
40958,36.769184,-83.708181,Kettle Island,KY,Bell
40962,37.151101,-83.779273,Manchester,KY,Clay
40964,36.842977,-83.183446,Mary Alice,KY,Harlan
40965,36.669566,-83.693159,Middlesboro,KY,Bell
40972,37.147687,-83.737014,Oneida,KY,Clay
40977,36.715863,-83.766776,Pineville,KY,Bell
40979,37.043772,-83.494862,Roark,KY,Leslie
40981,37.331259,-83.386991,Saul,KY,Perry
40982,36.871254,-83.829985,Scalf,KY,Knox
40983,37.147687,-83.737014,Sextons Creek,KY,Clay
40988,36.769184,-83.708181,Stoney Fork,KY,Bell
40995,36.871254,-83.829985,Trosper,KY,Knox
40997,36.871254,-83.829985,Walker,KY,Knox
40999,36.871254,-83.829985,Woollum,KY,Knox
41001,38.921584,-84.374584,Alexandria,KY,Campbell
41002,38.72342,-83.982911,Augusta,KY,Bracken
41003,38.442076,-84.347201,Berry,KY,Harrison
41004,38.638654,-84.093504,Brooksville,KY,Bracken
41005,39.015027,-84.773564,Burlington,KY,Boone
41006,38.739446,-84.392841,Butler,KY,Pendleton
41007,38.905563,-84.317079,California,KY,Campbell
41008,38.663866,-85.098906,Carrollton,KY,Carroll
41010,38.552305,-84.611567,Corinth,KY,Grant
41011,39.05906,-84.542748,Covington,KY,Kenton
41012,38.944663,-84.520501,Covington,KY,Kenton
41014,39.064211,-84.511793,Covington,KY,Kenton
41015,38.94711,-84.490048,Latonia,KY,Kenton
41016,39.082839,-84.574749,Covington,KY,Kenton
41017,39.029983,-84.55902,Ft Mitchell,KY,Kenton
41018,39.019684,-84.591389,Erlanger,KY,Kenton
41019,38.944663,-84.520501,Covington,KY,Kenton
41022,38.962372,-84.747789,Florence,KY,Boone
41030,38.770542,-84.597256,Crittenden,KY,Grant
41031,38.356954,-84.323033,Cynthiana,KY,Harrison
41033,38.762312,-84.485907,De Mossville,KY,Pendleton
41034,38.707093,-83.904101,Dover,KY,Mason
41035,38.691789,-84.650966,Dry Ridge,KY,Grant
41037,38.3481,-83.718626,Elizaville,KY,Fleming
41039,38.3481,-83.718626,Ewing,KY,Fleming
41040,38.637848,-84.318142,Falmouth,KY,Pendleton
41041,38.438363,-83.732284,Flemingsburg,KY,Fleming
41042,38.989548,-84.656711,Florence,KY,Boone
41043,38.766691,-84.171226,Foster,KY,Bracken
41044,38.635744,-83.989965,Germantown,KY,Bracken
41045,38.715638,-85.047073,Ghent,KY,Carroll
41046,38.732647,-84.805495,Glencoe,KY,Gallatin
41048,39.086656,-84.712389,Hebron,KY,Boone
41049,38.237176,-83.584351,Hillsboro,KY,Fleming
41051,38.923041,-84.54745,Independence,KY,Kenton
41052,38.658689,-84.750673,Jonesville,KY,Grant
41053,38.944663,-84.520501,Kenton,KY,Kenton
41054,38.593226,-84.578552,Mason,KY,Grant
41055,38.522012,-83.860969,Mayslick,KY,Mason
41056,38.620653,-83.806657,Maysville,KY,Mason
41059,39.003401,-84.35698,Melbourne,KY,Campbell
41061,38.688556,-84.070074,Milford,KY,Bracken
41062,38.719573,-83.910276,Minerva,KY,Mason
41063,38.866297,-84.517548,Morning View,KY,Kenton
41064,38.531698,-84.035565,Mount Olivet,KY,Robertson
41065,38.3481,-83.718626,Muses Mills,KY,Fleming
41071,39.056261,-84.478742,Newport,KY,Campbell
41072,38.963761,-84.368926,Newport,KY,Campbell
41073,39.10441,-84.473642,Bellevue,KY,Campbell
41074,39.057835,-84.396404,Dayton,KY,Campbell
41075,39.080411,-84.453991,Fort Thomas,KY,Campbell
41076,39.029015,-84.440757,Newport,KY,Campbell
41080,39.039096,-84.837832,Petersburg,KY,Boone
41081,38.3481,-83.718626,Plummers Landing,KY,Fleming
41083,38.660372,-85.005783,Sanders,KY,Carroll
41085,39.034045,-84.388143,Silver Grove,KY,Campbell
41086,38.731246,-84.895823,Sparta,KY,Gallatin
41091,38.921583,-84.746057,Union,KY,Boone
41092,38.824585,-84.692136,Verona,KY,Boone
41093,38.3481,-83.718626,Wallingford,KY,Fleming
41094,38.88142,-84.665597,Walton,KY,Boone
41095,38.762505,-84.877785,Warsaw,KY,Gallatin
41096,38.61225,-83.808021,Washington,KY,Mason
41097,38.654385,-84.603041,Williamstown,KY,Grant
41098,38.637181,-85.047765,Worthville,KY,Carroll
41099,38.963761,-84.368926,Newport,KY,Campbell
41101,38.43296,-82.693914,Ashland,KY,Boyd
41102,38.421818,-82.717284,Ashland,KY,Boyd
41105,38.370285,-82.694757,Ashland,KY,Boyd
41114,38.370285,-82.694757,Ashland,KY,Boyd
41121,38.511714,-82.872362,Argillite,KY,Greenup
41124,38.074113,-82.744663,Blaine,KY,Lawrence
41127,38.602881,-83.361625,Camp Dix,KY,Lewis
41128,38.433912,-83.133597,Carter,KY,Carter
41129,38.349127,-82.649833,Catlettsburg,KY,Boyd
41132,38.259701,-82.856231,Denton,KY,Carter
41135,38.521926,-83.335329,Emerson,KY,Lewis
41137,38.521926,-83.335329,Firebrick,KY,Lewis
41139,38.50316,-82.728176,Flatwoods,KY,Greenup
41141,38.521926,-83.335329,Garrison,KY,Lewis
41142,38.28974,-83.081077,Grahn,KY,Carter
41143,38.324893,-83.000742,Grayson,KY,Carter
41144,38.617863,-82.839401,Greenup,KY,Greenup
41146,38.271432,-83.061941,Hitchins,KY,Carter
41149,38.131568,-83.079708,Isonville,KY,Elliott
41150,38.225087,-83.242129,Jacobs,KY,Carter
41156,38.565211,-82.916586,Lloyd,KY,Greenup
41159,38.074113,-82.744663,Martha,KY,Lawrence
41160,38.074113,-82.744663,Mazie,KY,Lawrence
41164,38.349219,-83.177987,Olive Hill,KY,Carter
41166,38.521926,-83.335329,Quincy,KY,Lewis
41168,38.30911,-82.717666,Rush,KY,Boyd
41169,38.607408,-82.827053,Russell,KY,Greenup
41170,38.521926,-83.335329,Saint Paul,KY,Lewis
41171,38.131568,-83.079708,Sandy Hook,KY,Elliott
41173,38.262029,-83.28472,Soldier,KY,Carter
41174,38.565211,-82.916586,South Portsmouth,KY,Greenup
41175,38.714809,-82.936626,South Shore,KY,Greenup
41179,38.469945,-83.270248,Vanceburg,KY,Lewis
41180,38.190296,-82.882533,Webbville,KY,Lawrence
41181,38.204459,-82.907615,Willard,KY,Carter
41183,38.546615,-82.727678,Worthington,KY,Greenup
41189,38.521926,-83.335329,Tollesboro,KY,Lewis
41201,38.074113,-82.744663,Adams,KY,Lawrence
41203,37.761149,-82.622288,Beauty,KY,Martin
41204,37.822653,-82.694671,Boons Camp,KY,Johnson
41214,37.800137,-82.559438,Debord,KY,Martin
41215,37.771963,-82.865092,Denver,KY,Johnson
41216,37.757935,-82.818187,East Point,KY,Johnson
41219,37.923134,-82.922077,Flatgap,KY,Johnson
41222,37.780451,-82.841565,Hagerhill,KY,Johnson
41224,37.8754,-82.533718,Inez,KY,Martin
41226,37.973831,-82.966183,Keaton,KY,Johnson
41228,37.739663,-82.865598,Leander,KY,Johnson
41230,38.104327,-82.605591,Louisa,KY,Lawrence
41231,37.815648,-82.492731,Lovely,KY,Martin
41232,38.074113,-82.744663,Lowmansville,KY,Lawrence
41234,37.807776,-82.741549,Meally,KY,Johnson
41238,37.812772,-82.939108,Oil Springs,KY,Johnson
41240,37.824167,-82.794504,Paintsville,KY,Johnson
41250,37.815648,-82.492731,Pilgrim,KY,Martin
41254,37.879486,-82.725052,River,KY,Johnson
41255,37.920063,-82.832532,Sitka,KY,Johnson
41256,37.825284,-82.882251,Staffordsville,KY,Johnson
41257,37.916598,-82.803427,Stambaugh,KY,Johnson
41260,37.810703,-82.766705,Thelma,KY,Johnson
41262,37.825114,-82.645668,Tomahawk,KY,Martin
41263,37.850698,-82.760226,Tutor Key,KY,Johnson
41264,38.074113,-82.744663,Ulysses,KY,Lawrence
41265,37.784196,-82.740121,Van Lear,KY,Johnson
41267,37.815648,-82.492731,Warfield,KY,Martin
41268,37.797057,-82.791012,West Van Lear,KY,Johnson
41271,37.831277,-82.726407,Williamsport,KY,Johnson
41274,37.899527,-82.781153,Wittensville,KY,Johnson
41301,37.728737,-83.494029,Campton,KY,Wolfe
41307,37.515013,-83.26432,Athol,KY,Breathitt
41310,37.640513,-83.244088,Bays,KY,Breathitt
41311,37.599904,-83.714013,Beattyville,KY,Lee
41313,37.740503,-83.475446,Bethany,KY,Wolfe
41314,37.496523,-83.657351,Booneville,KY,Owsley
41317,37.462104,-83.235959,Clayhole,KY,Breathitt
41332,37.798052,-83.420976,Hazel Green,KY,Wolfe
41333,37.556255,-83.776253,Heidelberg,KY,Lee
41338,37.398617,-83.704908,Island City,KY,Owsley
41339,37.486809,-83.291331,Jackson,KY,Breathitt
41342,37.740503,-83.475446,Lee City,KY,Wolfe
41344,37.398617,-83.704908,Lerose,KY,Owsley
41347,37.54418,-83.600784,Lone,KY,Lee
41348,37.441782,-83.297614,Lost Creek,KY,Breathitt
41351,37.398617,-83.704908,Mistletoe,KY,Owsley
41352,37.914002,-83.233761,Mize,KY,Morgan
41360,37.772774,-83.631377,Pine Ridge,KY,Wolfe
41362,37.60332,-83.713974,Primrose,KY,Lee
41364,37.387127,-83.675179,Ricetown,KY,Owsley
41365,37.715699,-83.636349,Rogers,KY,Wolfe
41366,37.593059,-83.287774,Rousseau,KY,Breathitt
41367,37.397017,-83.226964,Rowdy,KY,Perry
41368,37.611684,-83.64341,Saint Helens,KY,Lee
41377,37.417538,-83.444462,Talbert,KY,Breathitt
41385,37.628827,-83.360738,Vancleve,KY,Breathitt
41386,37.398617,-83.704908,Vincent,KY,Owsley
41390,37.421929,-83.377999,Whick,KY,Breathitt
41397,37.672317,-83.687173,Zoe,KY,Lee
41408,37.914002,-83.233761,Cannel City,KY,Morgan
41410,37.690636,-83.074592,Cisco,KY,Magoffin
41413,37.970507,-83.125202,Crockett,KY,Morgan
